,0,1,2,Latitude,Longitude
19,旭川五条郵便局,https://map.japanpost.jp/p/search/dtl/300197056000/?&cond2=1&cond200=1&&his=sa2,078-8215 北海道旭川市五条通１８−５２１,43.7650775,142.3779128
20,旭川三条郵便局,https://map.japanpost.jp/p/search/dtl/300197051000/?&cond2=1&cond200=1&&his=sa2,070-0033 北海道旭川市三条通１３−８１５−１,43.7653661,142.3692753
21,旭川春光台郵便局,https://map.japanpost.jp/p/search/dtl/300197208000/?&cond2=1&cond200=1&&his=sa2,071-8143 北海道旭川市春光台三条４−１−１,43.8182306,142.3587497
22,旭川春光郵便局,https://map.japanpost.jp/p/search/dtl/300197190000/?&cond2=1&cond200=1&&his=sa2,070-0874 北海道旭川市春光四条６−４−１,43.8019967,142.3666564
23,旭川春光六郵便局,https://map.japanpost.jp/p/search/dtl/300197047000/?&cond2=1&cond200=1&&his=sa2,070-0871 北海道旭川市春光一条９−１４−２,43.8007825,142.3824108
24,旭川新富郵便局,https://map.japanpost.jp/p/search/dtl/300197196000/?&cond2=1&cond200=1&&his=sa2,070-0002 北海道旭川市新富二条１−５−９,43.7880036,142.3848628
25,旭川十条郵便局,https://map.japanpost.jp/p/search/dtl/300197223000/?&cond2=1&cond200=1&&his=sa2,078-8220 北海道旭川市十条通２３−２−４,43.7700497,142.3891722
26,旭川末広五条郵便局,https://map.japanpost.jp/p/search/dtl/300197226000/?&cond2=1&cond200=1&&his=sa2,071-8135 北海道旭川市末広五条１０−８−１１,43.8193197,142.3883086
27,旭川末広郵便局,https://map.japanpost.jp/p/search/dtl/300197207000/?&cond2=1&cond200=1&&his=sa2,071-8134 北海道旭川市末広四条３−５−１３,43.8110172,142.3775017
28,旭川住吉郵便局,https://map.japanpost.jp/p/search/dtl/300197185000/?&cond2=1&cond200=1&&his=sa2,070-0865 北海道旭川市住吉五条２−３−３７,43.7963344,142.3541856
29,旭川近文郵便局,https://map.japanpost.jp/p/search/dtl/300197141000/?&cond2=1&cond200=1&&his=sa2,070-0823 北海道旭川市緑町１９−２１４８−４５,43.7901375,142.3292081
30,旭川忠和郵便局,https://map.japanpost.jp/p/search/dtl/300197205000/?&cond2=1&cond200=1&&his=sa2,070-8044 北海道旭川市忠和四条５−４−７,43.7752917,142.3197911
